@USER They embraced Antifa. Career killer.	OFF
@USER Thats is not what i was saying.. read my other tweet to you.  I never said that.. you sir are putting words in my mouth!  liberals really are just assholes.. cant have a civil discussion!	OFF
@USER I experience this very same problem. I like to think I am suffering from anti-pernickety bastard disorder.	OFF
@USER This Jerry Lewis ripoff needs to just go away already.  The guy is so good at acting like a fool because he is a fool.	OFF
@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@	OFF
@USER @USER He needs to be removed from his position. Children have and are being abused and he is covering it up!!	OFF
@USER @USER @USER Nope. Teaching them not to give a shit what liberals from CA think.	OFF
@USER If he is implying that he is an agent of the Devil's will then I fully agree!	OFF
@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈	OFF
"""@USER @USER @USER @USER He is mocking self-professed populists who claim to speak for the people"""" when those who stand up for """"norms"""" and """"rights"""" are labelled latte drinking elitists"""""""	OFF
I'm shocked that this gun addict is also an alleged pervert! URL   #NRA #2A #MolonLabe #gunsense #momsdemand #MAGA #WednesdayWisdom	OFF
@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today!!	OFF
@USER I think I liked it better when Conservatives pretended that rape is bad. Now they are claiming Rape gets Better with Time?	OFF
@USER Blowing dirt and the misery of millions?	OFF
@USER Gun control - no guns if you are a liberal!!🤣What an idiot...	OFF
@USER in the fake national emergency that was created by conservatives for their nwo bullshit	OFF
"""@USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does. Otherwise, you're screwed. Just because it's good for America, that means nothing... see gun control"""""""""""	OFF
@USER @USER My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.	OFF
@USER No one is open! You think he is sitting there waiting to get hit lol. The pick that was called back Kyle said the one of the receiver ran the wrong route again! A route that was need to pick Matt open! 🤦🏽‍♂️ 49ers need to get their head out of their asses	OFF
@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!	OFF
@USER @USER I saw that but i dont think thats a tattoo. It looks like that fuckin fashion fabric string or some shit. Idk. Might not me but that ass looks exactly like hers ha	OFF
@USER @USER Just Chicago so they can stop the gun violence. Seems that is what democrats claim will stop it. Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works. Make it a model of successful gun control policies.	OFF
@USER American liberals will eat their own young to maintain power. Everyone is a racist a rapist  a fascist keep everyone addicted to social programs don’t teach them to fend keep them addicted to government don’t let them think for themselves dems will keep black n Hispanics chained	OFF
@USER Judge Roy Moore will masterbate to this story.  #MAGA	OFF
@USER 100% he is the Messi of goalkeeping GOAT	OFF
@USER As well he should! These people are the DREGS OF SOCIETY - NOT THE PRESIDENT'S SUPPORTERS! At least we didn't try to stage a coup d'etat!  #QAnons #GreatAwakeningWorldwide #JoeBiden #MAGA	OFF
@USER #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸 URL	OFF
@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.	OFF
@USER @USER Same rat that said antifa was a Black organization	OFF
@USER @USER @USER @USER @USER So tell me all about why you are simply rudeand racist. Was it your mother…?	OFF
"""99.9% of the Alumni"""" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her """"stories."""" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow"""""""	OFF
@USER @USER @USER I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .	OFF
@USER Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.	OFF
@USER @USER @USER Nobody will kill or beat her!  Cheap tectics to become popular LGBT Tikoo.  She can follow SUNNY LEONE also: she is popular not only in India but world😴  Best of Luck and hope to see both of ur videos together:   Sri Krisna will definetly make ur next video popular. Have fun🙏	OFF
@USER Wayne say he trying out do drake so this shit gotta be decent at least!	OFF
@USER What she is proven??? Lies???	OFF
@USER could fund an entire school incl teachers’ salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn	OFF
@USER And how is the investigation  against your son the antifa  Terrorist going	OFF
@USER Can we all agree to pray for big dumb mike to keel over of a heart attack. he looks ripe.	OFF
"""@USER @USER Hillary? Why is she on the social studies curriculum? Why? Who is she to be in any curriculum?  She is nothing!  I'm shocked that she was in any curriculum, but I am very happy to see that she is OUT!""""  (I am so glad she's nowhere near the @USER"""	OFF
@USER @USER You are the In educated twat! That speed crap and can’t read obviously🤒!	OFF
@USER Shut up man  You are useless	OFF
-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet	OFF
@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.	OFF
My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @USER  see #fannieGate. URL  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @USER #MAGA URL	OFF
@USER @USER @USER @USER And you’re just another Twitter asshole. #Muted	OFF
@USER @USER She doesn't support stand you ground or arming teachers. Gun control. Idaho believes in gun rights.   Zero chance.	OFF
@USER @USER These liberals have no problem lying.	OFF
@USER Why are you bothering me	OFF
Another fucking Pittsburgh Nazi. Philly Antifa is naming names and it’s glorious. URL	OFF
"""@USER So funny, this was labeled as sensitive media""""!!   Yet, people post porn on Twitter all the time. Unfiltered"""""""	OFF
@USER He’d shat his pants if he faced any Antifa	OFF
@USER @USER He's a crook #TrumpTime URL	OFF
"""@USER Gun control measures?  As in Fast and Furious"""", where you directed FFL dealers to violate the law and allow straw purchases?  Where you knowingly allowed firearms to be sold to criminal organizations?"""""""	OFF
@USER I remember how much we were making fun of conservatives in the 90s for thinking that puppets were gay... Now people are upset because they're not gay... PBS needs to put on a documentary teaching people how puppets are made...	OFF
@USER Man I hope I don’t die before Florence hits.. I heard he is going to be a great time!!	OFF
@USER @USER I dont know... Antifa is pretty dumb.	OFF
@USER mad bc you’re hot as fuck and they can’t have you 😭❤️	OFF
@USER She don’t never have on pants and she is forever throwing up the people’s eyebrow with her pinched nose ass.... URL	OFF
@USER #Conservatives #Republicans are #TRAITORS to #America	OFF
@USER He was almost....ALMOST as bad as Obama!	OFF
@USER @USER @USER Think about - Trumper supporters have to hide their support for Trump and/or take the life into their own hands if they go out w/Trump #MAGA hat on-it never was like this in the America I remember.  We could have our own political beliefs but still be civil &amp; cordial! Upsetting	OFF
@USER Could you kiss his ass more? You are a complete disgrace as a Senator #VoteHimOut #VoteBlue #VoteThemOut #Blackmail URL	OFF
@USER @USER @USER @USER uses rehab as a place to escape when she’s in trouble. She makes jokes of her situation. She should be in jail for assaulting a police officer and threatening to kill him. She is classless. She should leave with boring Carole.	OFF
@USER Do you think she is afraid of pigs that are not the same colour as her? 😊	OFF
@USER This girl lied about her upbringing and every time she opens her mouth it shows how foolish she is. Yet she is still a superstar for the left	OFF
100% TRUE! and she is stupid as well! URL	OFF
""".@USER rates @USER claim that the SAFE Act is the nation's toughest gun control law mostly false."""" URL"""	OFF
@USER You are an asshole!	OFF
@USER The guy is not even a white Romanian he is a gypsy!	OFF
@USER No better or worse than your darling brat Antifa bashing people’s head in. Love to see the mug shots. They look like meth heads.	OFF
@USER Flake is a perfect name for this weirdo!	OFF
@USER also shitbiscuit stole most of the Tempe girls u can't blame that on me..	OFF
@USER @USER in every conner coz anti pakistani will not able to attack on our future generation rights	OFF
@USER So much ass tho	OFF
@USER Darcy = Dorsey?   I'm not sure why anyone was expecting a balanced platform when the owner is a satanist.	OFF
@USER Bernie up to his 🤥. You are not telling the WHOLE TRUTH. #WalkAwayFromDemocratsNow	OFF
"""@USER PHOOEY! It wasn't about stepping forward"""" it was about @USER helping @USER wield a crude sharp axe on the UK's poor and vulnerable. He is a total hypocrite and fraud in a stupid affected style hat."""""""	OFF
@USER What’s your point. You are so clearly ignorant about the nature of sexual assault	OFF
@USER His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.	OFF
@USER Well iWas cool my girl don’t like shit popping out at her so it scared her a little when shit popped out	OFF
@USER The  tweets show how demented liberals have become.  They have zero credibility	OFF
@USER Does one bring the other? #Sex #War See Penthouse magazine in the 1980's.  Sex followed by guns.	OFF
@USER He is too lazy. Just slouches over and waits for the defender to come to him. Bum	OFF
@USER @USER My old ass was here URL	OFF
@USER Yes ..shit just move with the wind 😂😂😂😂😂😂she just keep blessing us 😩😩😩😩❤️🤷🏼‍♂️🤦‍♀️	OFF
@USER She don’t even wear the shit I buy her now. Move away from me.	OFF
@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place?	OFF
@USER @USER Tell us Blue. While NPR knows this kid with zero experience was railroaded by that shit Mueller with the help of an actual CIA spy Halper.	OFF
@USER @USER Beware of rightist false flags like the narrative of the OK sign being a white nationalist dog whistle. It's not. #TheResistance  #Resist #BashTheFash #Antifa #SmashFascism URL	OFF
@USER @USER You go Mike and by the way Sarah she is the best lair . URL	OFF
@USER She doesn't want to go to jail for lying to a Senate Committee. She has had no crime committed on her &amp; is a leftest activist trying to stall his confirmation. A nutty Professor that I believe is a closet ANTIFA member pd by Soros.	OFF
@USER @USER He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats!	OFF
"""@USER Evidently they don't care that their study"""" is flawed from the start. They just parrot the misleading info from Everytown &amp; all the other leftist gun control addicts/sites."""""""	OFF
@USER WHAT THE FUCK YOURE SO GORGEOUS IM ACTUALLY SOBBING	OFF
@USER One could say that she is the one coward. She could probably end this charade but continues to sabotage our country with her silence. Plus she’s a sad over facelifted former soft porn model.	OFF
@USER If the tournament of shit ain’t on here... URL	OFF
@USER There must be a cash prize or something for whoever comes up with the first “conservatives pounce” take.	OFF
.⁦@USER is pledging more than $1 million to support nonprofits and youth activists working to end gun violence. They’re also partnering with Michael Bloomberg to help create a coalition of business leaders who support gun control measures.  URL	OFF
@USER @USER He is crap tho	OFF
@USER Disgusting Liberals have no shame!!!	OFF
@USER @USER Is he crazy? Where is SS detail.. How are they making sure some crazy liberal with a gun doesn't show up?	OFF
""".@USER Maybe Kavanaugh should withdraw, spare country tinderbox"""" hearing #TTT URL What are you afraid of @USER ?  He is going to be on the court and the GOP is going to expand their majorities.  You are pissing on a red ant hill"""""""	OFF
@USER Yeah sucks honestly but I plan on coming back on variety rather than fortnite and if the opportunities are nice to start esport on another game but I can approve that fortnite esport is over for me.	OFF
@USER A black  hobag	OFF
@USER He is so takendted what the heck	OFF
@USER @USER @USER @USER @USER I’m gunna fucking die oh my god	OFF
@USER @USER Twitter will be banning a lot more conservatives or anyone that speaks out about the Dems or Liberals. Closer to the elections	OFF
@USER Don't dignify her stupidity by posting her comments!!!	OFF
@USER He is an evil godless man.	OFF
@USER @USER @USER @USER @USER Except the 'consumers' (people) don't want the NHS privatised; they want it in public hands because it's an essential public service and not a capitalist market.  Do you think everyone in this country is stupid?	OFF
@USER This shit gon keep me in the crib lol fuck it	OFF
@USER @USER @USER That’s a people Chicago hell gun control works in their town	OFF
@USER Good she is a Crook too💩😑	OFF
Actually antifa makes u want to kick them right in the teeth URL	OFF
@USER @USER Liberals makes America  Sicker	OFF
@USER Well that's why BB wins Super it's and you are an overhyped media mouth piece imbecild	OFF
@USER Antifa is a terrorist organization	OFF
@USER @USER She doesn’t remember her clothes or his clothes or the house or how she got there or what songs they were playing or what exact date. This is nothing but weaponizing me too with false accusations for ulterior motives. But if Fiberals can defend #antifa terrorists this is nothing.	OFF
"""@USER i bet he is sayin wat his daddy says most... Don't start me baby""""😂😂😂"""""""	OFF
@USER @USER Democrats only care about this crap when it furthers their mission: To destroy conservatives.	OFF
@USER You bet it has. England is doomed. Liberals everywhere are destroying our lives by collaborating with Muslims. The Royal Family bloodline mixes with Muslims going way back.  Do you think this is an accident?  Read this:  URL	OFF
@USER @USER @USER How many car windows did you smash today while wearing a pussy hat? You anti-American antifa fucktards are a pathetic waste of life. We will slap you down at the ballot box once again. URL	OFF
@USER That shit weird! Lol	OFF
@USER @USER @USER disgusting. These people will take over this country one day and then all the lefties and liberals will be very upset when they are forced to wear a burka. Imagine @USER 😂. The worst mistake EVER was letting these people in so freely. They do not appreciate it.	OFF
@USER Liberals are not very smart	OFF
@USER No and they’re expensive ass hell	OFF
@USER Dishonored zone where you have to balance on dangerously high edges in a shitty ghetto overrun with rats and bloodflies	OFF
@USER A special kind of #Antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now 😱	OFF
@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #FuckEU 💪	OFF
@USER you fuckass	OFF
@USER Then resign. You have done NOTHING to check El Presidente. You are part of the swamp and hold NO Nebraska values! RESIGN	OFF
@USER Fake news he is a liberal dem.	OFF
@USER you are a traitor URL	OFF
@USER @USER That’s how immature she is not to mention no class at all O!! Not even a dime	OFF
@USER No they are seeing how liberals are sleazballs and they are #WalkingAway	OFF
@USER That one sucks bc he is so hit or miss	OFF
@USER  DEMOCRATS HAVE ORDER THIS MANGINA TO SHUT UP  HE IS NOT LISTENING JUST KEEPS ON GOING ON AND ON IN HIS LITTLE MIND   HE IS LOYAL TO UNCLE SOROS   HIS SISTER MARRIED INTO THE FAMILY URL	OFF
@USER Flat out clown....bottom  Line is that you're out and America is back!!  you were a sellout to the country ...look in the mirror who's the 8 year old..	OFF
@USER Figures. He is a douche and would do this.	OFF
"""@USER @USER How am I villifying him? He literally did have a 2 hour rant about imaginary bolsheviks and how women should just stop complaining. If you think that is no true wrong"""", then well, I got news for you buddy: it means you are as shitty as he is."""""""	OFF
Still canny get er somecunt in maga telling us no to go into bananas cos French boys were spiking folks drinks &amp; kerr turns round n shouts fuck it free dunt 😂😂😂😂	OFF
@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement	OFF
@USER Eric Holder should be in PRISON !!	OFF
@USER @USER says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @USER building their failure of lies	OFF
@USER @USER @USER Antifa JV squad?	OFF
@USER Get Violent?  Get?  As if the #Occupy #BlackLivesMatter #BaltimoreRiots #Ferguson #Antifa weren't all Democrat VIOLENCE	OFF
@USER @USER @USER He will blame it on the fact that he is Hispanic of course.	OFF
@USER @USER Only if you want a murder charge. Stealing guns is already a felony. Shooting someone with their own gun is life in prison at best. There is just no way this ends well for whoever tries this. I honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.	OFF
@USER @USER @USER If he is from AZ I would put my money on sex with underage kids.	OFF
@USER @USER @USER You are neither authority nor arbiter. Have a seat.	OFF
@USER @USER I'll go to the original argument that people shouldn't blanket everyone together.   Terrorists = all Muslims  Alt-Right = all conservatives  Both of these are equally dumb. Requiring specific groups to denounce their fringes means that the general populace can't differentiate.	OFF
@USER @USER @USER @USER So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.	OFF
@USER @USER I want to prove to him how actually retarded he is	OFF
@USER @USER guys im literally italian and i know what that shit is wtf	OFF
@USER i’m weak 😂😂.. Shit must have been really painful ..	OFF
@USER Blaming Trump for the hurricane is showing his ignorance and hate..if only he were to give his salary to their recovery maybe then he can help	OFF
@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.	OFF
"""@USER Shit like this is why I don't follow @USER  Who me? I'm just stating basic facts.  Totally NOT diverting from the actual point. Just stating a fact.""""  You're a phony"""""""	OFF
@USER is the brainchild of @USER - He is playing dirty against @USER and Jen is using her ill gotten money against @USER Mailer linking Nixon to anti-Semitism was approved by top Cuomo aides URL	OFF
@USER @USER @USER Please stick to Bakersfield issues and resign from House Leadership. You are illiterate in economics and the Constitution and take too many bribes! #NoSpeakerMcCarthy I’m for @USER	OFF
@USER He is right though... you do have a whiff	OFF
"""@USER Finally! No more terrible takes of The NFL owners are racist"""""""""""	OFF
@USER I have to go over Saturday to “have dinner” no it’s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that’s coming . While gore here . And I don’t mind at all . Lol funny Shit	OFF
@USER  You were on the same stage as Farrakhan. You total hypocrite. You are pathetic.	OFF
@USER How dare you tell me what Antifa is doing is right. They are not fighting facism they are fighting for their own stupid cause. They are further from fixing facism than the republicans themselves	OFF
"""23:70 Or do they say, He is possessed""""? Nay, he has brought them the Truth, but most of them hate the Truth."""""""	OFF
@USER @USER An accusation is not enough. We are fortunate to live in a country where you are innocent UNTIL proven guilty.	OFF
@USER by which point the fuckingclass was nearly over... lol!	OFF
"""4./presumably you think liberals,"""" are as trivial as women and their complaining. You wonder why Dr. Ford does not want to surrender herself to such a harrowing experience before you all? @USER @USER @USER @USER @USER @USER @USER"""	OFF
"""@USER The comments below, defending Drug Ford's blatant abuse of power is completely laughable.  But, but the Liberals.  Bias, BIAS I tell you!!!  Must be only the NDP rich downtown area that was polled"""".  Ho-man... thanks guys... I needed a good laugh! 😂😂😂"""""""	OFF
@USER @USER @USER He is a big lump of —-I agree 100%	OFF
@USER @USER The timing is too convenient. She is a paid liar.	OFF
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes kill em with kindness.  Let POTUS and the military/LEOs handle the violence. URL #NowWatching	OFF
@USER Uhhh no.  Sadam gassed the shit out of the Kurds (sp?)	OFF
@USER As usual a seemingly and supposed smart feminist thinks she has made sense.. Yen yen yen yen yen yen alone... You just told me rn you are also dealing with another person.. Have you considered maybe you are the toxic one?	OFF
@USER Never had. Let's fuck it up.	OFF
@USER I was definitely drunk as shit	OFF
@USER @USER @USER You mean cheating allegations. Not sexual harassment or assault it was about CHEATING. BIG difference. We all know facts scare liberals. If you are so concerned about sexual assaults you need to shout for the names on the slush funds to be revealed. Until than have a seat	OFF
@USER Had to create a whole fake page just to talk  shit. 🙄 sis is really just miserable #sad	OFF
"""@USER @USER @USER And, of course, you exclude all but a select group of (primarily Northwestern) European and a few Asian countries from your any country"""" list. Gun control has no positive correlation with lower homicide rates, even within cherry-picked Euro countries. URL"""	OFF
@USER @USER Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender.	OFF
@USER @USER @USER @USER LMAO! You are still butt hurt that your loser Hitlary lost. Love it. See you at the polls in 2020 Bucky.	OFF
@USER Holy freakin cow this is actually real from Antifa? Now we really know they are stupid. Great way to get shot or hurt.	OFF
@USER @USER @USER @USER Theresa May isn’t nice	OFF
@USER @USER Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy. Anyone else they don't give a shit about. It's sad.	OFF
@USER Holy fuck I’m so sorry someone violated your trust like that	OFF
@USER EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end.	OFF
@USER Liberals be like URL	OFF
@USER I've seen these big chairs but the look on your face and the pose makes me laugh. Somehow I believe that was all purposely orcastrated by you Boots! You are so silly	OFF
(((Conservatives))) are enemies of whites! URL	OFF
@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP!	OFF
@USER He is truly dumb as shit.	OFF
@USER @USER Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules.	OFF
@USER @USER She is an opportunist. She wanted a cabinet post but Liberals rightly decided she wasn’t good enough for the task. She crossed because Conservatives promised her one. She is a person with no core beliefs. She is not credible and not to be trusted.	OFF
@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!	OFF
@USER I’m finna say fuck it and get a crispy ass jogging suit😂😂	OFF
@USER @USER WHOS  SICK  OF  INTITLED   RACISTS?	OFF
@USER Fuk this fat cock sucker	OFF
@USER @USER @USER Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit.	OFF
@USER Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks. URL	OFF
"""@USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS."""""""""""	OFF
"""..understand that black lives matter, fight global warming, demand gun control, safeguard Roe v. Wade, and, of course, marshal their forces to throw the bum out."""" Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears."""""""	OFF
@USER His policies were the worst	OFF
@USER @USER We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸	OFF
@USER @USER @USER @USER He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani 😂😉.Honey see the forefathers history.	OFF
Adulting is knowing who fucked cut off in your future plans.....	OFF
@USER please don’t make the same mistake with #Kavanaugh! He is a perjurer who is also a Trump lackey. #VoteNoOnKavanaugh URL	OFF
@USER @USER @USER She is the “comedian” that lectures the audience for an hour how white men are the scum of the earth.	OFF
Impeach Trump and #MAGA	OFF
@USER Me estoy fucking alterando	OFF
"""Rahm Emanuel’s failure is an ill omen for all Democrats""""  URL #TCOT #MAGA #RedNationRising"""""""	OFF
@USER I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it 🤷🏾‍♀️   Shit hell out here	OFF
@USER @USER @USER And people still think this administration is the greatest since sliced bread. Ridiculous.	OFF
@USER CNN is evil.  A true enemy of the people.  I can’t believe there are people who still take them seriously.	OFF
@USER A vulgar attempt to reduce sisterhood to genitalia.....	OFF
@USER Gillibrand must have been a very sexually active woman to be pushing young women to have abortions.	OFF
@USER @USER I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep	OFF
@USER 🤷🏼‍♀️ that would be silly.	OFF
@USER @USER @USER maybe he is for brutally beating a woman. apparently spending a couple hundred dollars makes up for beatin the piss out of someone	OFF
@USER you are some basic white girl who clearly didn’t know any of them personally and it’s awful what has happened to Mac so why don’t you pay respect to that instead of being disgusting and blaming another innocent human in something that has nothing to do with them.	OFF
@USER @USER @USER My opinion isn’t false just as is you’re isn’t . You can’t downplay my feelings because it doesn’t fit into your narrative. What rights are we taking away??? Better gun control??? If that hurts your soul oh well. A dead child hurts mine more	OFF
@USER @USER And you support the right using Antifa tactics in other words the tactics of a domestic terrorist group.	OFF
@USER I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.	OFF
@USER Hey why don’t you look at what Keith Elison of Minnesota get off your bully pulpit and do a investigation into his past abuse or do you just CHEERY PICK ……!!!	OFF
@USER @USER Apparantly that rule of law doesn't apply to Republicans/Conservatives baselessly accused by Dems	OFF
@USER @USER What difference does it make if the gun death was a “fight” or “random”! Holding parents accountable could be part of gun control legislation. Write you Congressional representatives and demand it! Until Congress deals w/ gun violence it will continue &amp; ALL Americans are at risk!	OFF
@USER @USER This pope is pure satanic. God will strip him down to nothing and cast him to hells fire for his crimes	OFF
@USER He ruined the brand for what? Kaepernick?	OFF
@USER This guy wants to be a successful producer and he is tweeting stuff like this.	OFF
@USER TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !! #MAGA	OFF
@USER The people of PR tried telling us this last year but you were too busy bashing trump with mayor Cruz.   To you people 3000 peoples lives were worth it to try to make Trump look bad.  You are all a disgrace!	OFF
@USER As much as I dislike Antifa. I hope none of them are stupid enough to fall for this bait and end up getting themselves or someone else injured or killed	OFF
@USER URL  And this explains why he is disrespected by idiots like urself and Korzemba	OFF
@USER This is a guy who weaponized the judicial system and IRS to attack conservatives...this is a guy who couldnt grow the ec onomy over 2 percent...this is a guy who said.  Get used to it...its the new norm  This guy is a moron	OFF
@USER Unless he is like that old skin bag Cher.  She just coming back and coming back. #stretchedface	OFF
@USER This is so fake he’s unable to feel true feelings he even lies when he says anything and she is just as stupid in standing by a man who clearly doesn’t respect the unity of marriage while he was with her and pay these women off STAND UP DIVORCE LIKE HIS OTHER WIFES DID HES A PIG	OFF
@USER @USER So is Fox News now campaigning for the fairness doctrine or is this just Republicans using the power of Congress to force private companies to broadcast whatever the gop says as truth? When will NRA TV have pro gun control NRA members on?	OFF
@USER I thought this was SNL. The last guy is wearing a fucking beanie with the mindmill on itS	OFF
@USER Has this guy got acorns in his cheeks or what. Lack of walking around sense is astonishing with liberals.	OFF
@USER @USER is so biased against conservatives‼️everyone should drop google and use Bing or DuckDuckGo.	OFF
@USER Call bullsh#t just poor losser	OFF
@USER !maybe she was fucking hungry!!! No one knows what kind of home life she has! My goodness  she is a child and this officer could have handled this better. Sorry he needs to be fired	OFF
@USER @USER and if there is gun control in USA -who will be rounded and exterminated ??	OFF
@USER I have you and Kaze- I need more.	OFF
"""3/ you simply gloss right over the silly emotional female, and her nothing problem. Then you delete this as you realize how horrible it is, (or perhaps someone told you), but somehow it is the fault of the liberals,"""" who might misinterpret what you wrote in plain English."""""""	OFF
@USER Bono is clearly a racist	OFF
"""#stcshooting To the kneejerk people crying for gun control"""" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law."""""""	OFF
@USER @USER @USER You liberals live by double standards. Look at what you did to Monica Lewinski. She was branded a liar and whore even after she produced the evidence. All because good ole Bill is a Democrat! Your all fucking insane!	OFF
@USER @USER She is a piece of shit and I am not sorry for my bluntness. From now on I am going to say what I think whether bluntly or rudely!	OFF
@USER Animal is the operative word !	OFF
@USER Can’t she appeal. ? This is all kinds of wrong . If I were ES@USER would beat the sh** out of her.	OFF
"""Black Female Democrats Call for Changes in Party""""  URL #TCOT #MAGA #RedNationRising"""""""	OFF
@USER @USER @USER Are you aware that Hillary Clinton said she was going to use Nuclear weapons against Russia. That was after she sold the 20% of our weapons fuel. She is a complete idiot.	OFF
@USER @USER @USER Time I’m really starting to hate that word....she had all the time in the world to open her mouth...really shut up about time! Enough of this left....Liberals bull shit about time! You and she have no case! Actually time is what is Hurting her case!	OFF
@USER @USER [Eric opens the door and runs to the couch.] Fuck yeah.	OFF
@USER @USER Levi’s just came out in support of student gun control activists.  Now the Trumpers will be burning their jeans as well as their sneakers!	OFF
@USER Georgia University...your racism and utter lack of tolerance is showing. Higher education is apparently not your goal.	OFF
@USER @USER Corrupt RHINO. Glad he stepped down	OFF
@USER If you ain’t hyping me up like the nigga in the back ima have to throw the whole friend away	OFF
"""@USER @USER @USER You guys. You seriously don't mean everyone right? There are good people here that don't like to bother with shit like that. Personally for me I want this shit to stop but our government apparently is to fucking stupid with gun control. Arm teachers with guns"""" yes makes sense."""""""	OFF
@USER @USER Antifa is a high emotion low IQ FASCIST organization. Some of its members are fooled by its name into not reflecting on their own groups obvious fascist ideals and others are just there to take advantage of the rest of the fools.	OFF
